Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051453~regulation of intracellular pH	5	1.1764705882352942	0.006896883288728023	O43511, Q8NBS3, Q5DTL9, Q8BH24, P02730	375	8	3418	5.696666666666667	0.9999841522085599	0.9999841522085599	10.94024793633228
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	7	1.647058823529412	0.007129150033169872	Q02388, P20742, Q14624, P14046, O95428, Q8IZJ3, Q6YHK3	375	17	3418	3.7530980392156867	0.9999890921747289	0.9966973003056353	11.288315541545145
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	9	2.1176470588235294	0.010317217326863474	O14727, Q6GN29, E9Q555, Q24K02, Q6PA06, Q63HN8, P97742, Q5R795, Q6DG99	375	29	3418	2.828689655172414	0.9999999358589685	0.9959970639989743	15.938425579969728
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	4	0.9411764705882352	0.010979583916930036	Q96SB3, P98078, P97852, O35274	375	5	3418	7.291733333333333	0.9999999779811328	0.9878185568386213	16.875345406431553
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	4	0.9411764705882352	0.010979583916930036	O43511, Q8NBS3, Q5DTL9, P02730	375	5	3418	7.291733333333333	0.9999999779811328	0.9878185568386213	16.875345406431553
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	20	4.705882352941177	0.011755121511484178	O35161, Q02388, Q8BWW9, O93574, P32018, Q9U308, A0JM12, P39060, Q00872, Q2PC93, A7MBL8, P22105, P98203, O35206, Q60841, P16419, Q8WMH2, Q8BH24, P19137, Q7ZW34	375	101	3418	1.804884488448845	0.9999999937089665	0.9771048022576926	17.95986612334537
GOTERM_BP_DIRECT	GO:0007507~heart development	10	2.3529411764705883	0.01564508752774598	Q9UBB5, O57594, A2ASS6, P16554, Q61371, Q6P2Y1, P08503, Q00174, Q8K2G4, Q9Y547	375	37	3418	2.4634234234234236	0.9999999999884313	0.9849611621274028	23.201824838747974
GOTERM_BP_DIRECT	GO:0006635~fatty acid beta-oxidation	9	2.1176470588235294	0.018890367510768398	P97852, Q9NKW1, Q63448, P50544, P97742, P08503, Q9JLZ3, Q6JQN1, Q01373	375	32	3418	2.5635	0.9999999999999407	0.9871051639680825	27.33236927919571
GOTERM_BP_DIRECT	GO:0051865~protein autoubiquitination	4	0.9411764705882352	0.020190520066765243	E9Q555, Q63HN8, Q12933, P39429	375	6	3418	6.076444444444444	0.9999999999999929	0.9829529475036294	28.927817206806704
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	6	1.411764705882353	0.024036375272229474	Q9UBB5, P97852, Q63369, O35274, Q63746, Q61191	375	16	3418	3.418	1.0	0.9866630482567927	33.456529205765186
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	32	7.529411764705881	0.027698072983356647	Q921F2, Q8CGF7, Q8BWW9, Q5F3W5, Q9UBB5, Q9NX08, P35601, Q5R5X0, Q174R2, Q498M4, A7MBL8, Q7KZF4, P31396, P35251, Q2EMV9, Q8CH18, B3M1E1, Q2TBN5, Q96EB6, Q03280, Q5R8S0, Q9UKU7, Q1RMI3, B5XF11, P37198, Q7SYN5, Q4U0T9, Q63369, Q8T5C6, Q6P819, Q05024, Q5R6X7	375	201	3418	1.4510912106135987	1.0	0.9887320971522902	37.51503062585832
GOTERM_BP_DIRECT	GO:0016032~viral process	10	2.3529411764705883	0.029795713983079286	Q96EB6, P12270, Q13435, P37198, Q7KZF4, Q92621, Q9Y490, O95295, P19174, P35658	375	41	3418	2.2230894308943094	1.0	0.987618482594465	39.73391931774878
GOTERM_BP_DIRECT	GO:0035235~ionotropic glutamate receptor signaling pathway	3	0.7058823529411765	0.03323165438251502	P23819, P22756, P19491	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:0003300~cardiac muscle hypertrophy	3	0.7058823529411765	0.03323165438251502	Q4U0T9, A2ASS6, Q8WZ42	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:0030241~skeletal muscle myosin thick filament assembly	3	0.7058823529411765	0.03323165438251502	A2ASS6, Q8WZ42, O01761	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:0006658~phosphatidylserine metabolic process	3	0.7058823529411765	0.03323165438251502	Q5R533, Q7TNK0, Q4R6L9	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:0043623~cellular protein complex assembly	3	0.7058823529411765	0.03323165438251502	Q9UBB5, Q12933, P39429	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:1901653~cellular response to peptide	3	0.7058823529411765	0.03323165438251502	Q96SB3, Q63369, O35274	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:0042403~thyroid hormone metabolic process	3	0.7058823529411765	0.03323165438251502	Q60841, Q9QWG7, P01266	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:0035995~detection of muscle stretch	3	0.7058823529411765	0.03323165438251502	Q4U0T9, A2ASS6, Q8WZ42	375	3	3418	9.114666666666666	1.0	0.9888658002822995	43.209127770522336
GOTERM_BP_DIRECT	GO:0032968~positive regulation of transcription elongation from RNA polymerase II promoter	5	1.1764705882352942	0.03421036567611706	Q6P5M2, P98078, Q04870, Q6P2Y1, A2BD83	375	12	3418	3.797777777777778	1.0	0.9861043723778583	44.1639937953752
GOTERM_BP_DIRECT	GO:0042493~response to drug	10	2.3529411764705883	0.039478787582184496	P97852, P33731, O35274, P39060, P24942, O15118, P97742, Q4V7C6, P08503, P56941	375	43	3418	2.1196899224806205	1.0	0.9898948216968412	49.050010095001085
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	5	1.1764705882352942	0.04526811930139359	Q5REG1, P15870, O16277, O93327, Q149N8	375	13	3418	3.505641025641026	1.0	0.9927882216387891	53.95427938025418
GOTERM_BP_DIRECT	GO:0006409~tRNA export from nucleus	4	0.9411764705882352	0.04786925090154676	P12270, P37198, Q92621, P35658	375	8	3418	4.557333333333333	1.0	0.9925242721417399	56.01003307655215
GOTERM_BP_DIRECT	GO:0010827~regulation of glucose transport	4	0.9411764705882352	0.04786925090154676	P12270, P37198, Q92621, P35658	375	8	3418	4.557333333333333	1.0	0.9925242721417399	56.01003307655215
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	4	0.9411764705882352	0.04786925090154676	P12270, P37198, Q92621, P35658	375	8	3418	4.557333333333333	1.0	0.9925242721417399	56.01003307655215
GOTERM_BP_DIRECT	GO:0000904~cell morphogenesis involved in differentiation	4	0.9411764705882352	0.04786925090154676	P98078, O93574, Q8R508, Q60841	375	8	3418	4.557333333333333	1.0	0.9925242721417399	56.01003307655215
GOTERM_BP_DIRECT	GO:0006342~chromatin silencing	4	0.9411764705882352	0.04786925090154676	Q96EB6, P08991, O93327, Q6WKZ8	375	8	3418	4.557333333333333	1.0	0.9925242721417399	56.01003307655215
GOTERM_BP_DIRECT	GO:0055088~lipid homeostasis	6	1.411764705882353	0.04870708874681148	Q63448, P50544, P08503, Q9D7B6, Q9UKU7, Q6JQN1	375	19	3418	2.878315789473684	1.0	0.9908205613979073	56.653609971701755
GOTERM_BP_DIRECT	GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase	6	1.411764705882353	0.04870708874681148	Q63448, P50544, P08503, Q9D7B6, Q9UKU7, Q6JQN1	375	19	3418	2.878315789473684	1.0	0.9908205613979073	56.653609971701755
